,Latitude,Longitude
2373,51.6150046279,-0.465091079141
2374,51.6147638829,-0.464491111578
2375,51.6145248948,-0.46388820221
2376,51.6142836146,-0.463247822686
2377,51.6140441096,-0.462605945525
2378,51.6140854667,-0.462399447103
2379,51.6139680722,-0.462224312829
2380,51.6139201985,-0.462139268906
2381,51.6138449348,-0.461954045489
2382,51.6134254569,-0.460685641643
2383,51.6133049456,-0.460341631001
2384,51.6131037732,-0.459812587925
2385,51.6130887859,-0.459766876351
2386,51.6127638761,-0.458785619892
2387,51.6124644478,-0.457828067074
2388,51.6123093627,-0.457385585364
2389,51.6122404661,-0.457138054784
2390,51.6123093043,-0.456833858256
2391,51.6123813004,-0.456496334325
2392,51.6124926221,-0.456072259883
2393,51.6125137823,-0.455971883515
2394,51.6125652549,-0.455646607894
2395,51.6125821487,-0.4555637079
2396,51.6126477425,-0.455354942438
2397,51.612838599,-0.45489349773
2398,51.6129943697,-0.454567564509
2399,51.6132997789,-0.453791685678
2400,51.6138453361,-0.452474659572
2401,51.6141122305,-0.451779503215
2402,51.6145882445,-0.450577459986
2403,51.6147548709,-0.450121133762
2404,51.6148758057,-0.449745803176
2405,51.6149183223,-0.449628802328
2406,51.615009685,-0.449397473047
2407,51.6151101881,-0.449177386506
2408,51.6152717934,-0.448885884023
2409,51.6153652937,-0.448748365524
2410,51.6157399803,-0.448250261814
2411,51.6157939875,-0.448186309219
2412,51.6158686101,-0.448117319937
2413,51.6159665637,-0.448044645641
2414,51.6160709617,-0.447983306675
2415,51.616181766,-0.447930415509
2416,51.6165174286,-0.447813518647
2417,51.6167552729,-0.44771151351
2418,51.6169184389,-0.447606277802
2419,51.6171231044,-0.44744329067
2420,51.6172202733,-0.447379306483
2421,51.617547828,-0.447193344185
2422,51.6179025389,-0.446953005704
2423,51.6186310062,-0.446484667528
2424,51.6189123757,-0.446274268774
2425,51.6191097531,-0.446104294573
2426,51.6192659377,-0.445947282528
2427,51.6194750186,-0.445710456528
2428,51.6195402882,-0.445614330633
2429,51.6195709819,-0.445555499792
2430,51.6196076041,-0.445469019809
2431,51.6196422564,-0.445369606043
2432,51.6196491027,-0.445275476177
2433,51.6196434229,-0.445118214168
2434,51.619618351,-0.444854718363
2435,51.6195966817,-0.444440873254
2436,51.6195908482,-0.44433995423
2437,51.6195748795,-0.44428849657
2438,51.6195279868,-0.444142756428
2439,51.6194632657,-0.443601820769
2440,51.6194558626,-0.443450396737
2441,51.6194420155,-0.443355530563
2442,51.6194488794,-0.443262844734
2443,51.6194847326,-0.443050713843
2444,51.619507084,-0.442837600268
2445,51.6195269079,-0.442501786394
2446,51.6195714185,-0.442129012999
2447,51.6196432011,-0.441846311403
2448,51.6198233685,-0.441328766202
2449,51.6198712095,-0.441139334103
2450,51.6199088014,-0.440990700593
2451,51.6199974668,-0.440692970668
2452,51.6200193782,-0.440582432632
2453,51.6199993245,-0.440291318243
2454,51.6199860001,-0.439965303791
2455,51.6199117918,-0.439388579863
2456,51.6198907248,-0.43915672841
2457,51.6198812959,-0.438447772833
2458,51.6198683973,-0.438289314046
2459,51.6198417705,-0.438180441735
2460,51.6198101927,-0.4381049644
2461,51.6197177562,-0.437916012574
2462,51.6196540621,-0.43772462978
2463,51.6195565883,-0.437427511124
2464,51.619492764,-0.437023785559
2465,51.6194838864,-0.436964864131
2466,51.6194440599,-0.436810221606
2467,51.6194316831,-0.43675864327
2468,51.61931511,-0.436310507609
2469,51.619279301,-0.43618750801
2470,51.6192200756,-0.43619676681
2471,51.6191433636,-0.436108398209
2472,51.619119536,-0.435872313418
2473,51.6190882975,-0.435754935651
2474,51.6190400145,-0.435573140187
2475,51.6190027093,-0.435405412836
2476,51.6189383702,-0.435098496208
2477,51.6188475605,-0.434762156176
2478,51.6188315683,-0.43470925894
2479,51.6187636576,-0.434471804571
2480,51.6186920357,-0.43422581151
2481,51.6186010886,-0.433879368085
2482,51.6185668243,-0.43373754035
2483,51.6185087601,-0.433496860664
2484,51.6184908156,-0.433432475356
2485,51.6184511578,-0.43329083405
2486,51.6184096445,-0.433144923361
2487,51.6183728949,-0.433019072021
2488,51.6183372559,-0.432909072253
2489,51.6182944963,-0.432737204011
2490,51.6182005525,-0.431964739938
2491,51.6181085411,-0.431404554602
2492,51.6181732667,-0.431335875355
2493,51.6181660986,-0.431203227893
2494,51.618129642,-0.430830358149
2495,51.6180519762,-0.430334683539
2496,51.6180082474,-0.43009062708
2497,51.6178700891,-0.429442482073
2498,51.6178130602,-0.429145440326
2499,51.6177838738,-0.428980331236
2500,51.617727878,-0.428559028486
2501,51.617697908,-0.428402614099
2502,51.6176620135,-0.428273849957
2503,51.6175525608,-0.4279569553
2504,51.6171805639,-0.427172459643
2505,51.6171173942,-0.427021529421
2506,51.6170391469,-0.426819120028
2507,51.6169951226,-0.426687751191
2508,51.6169723321,-0.426597537803
2509,51.6169528851,-0.426488430754
2510,51.6169374675,-0.426344517162
2511,51.6169271716,-0.42618020392
2512,51.6169260875,-0.426099351191
2513,51.6169349536,-0.425821706441
2514,51.6169315489,-0.425701933358
2515,51.616888733,-0.425258519123
2516,51.6168558203,-0.424481091039
2517,51.6168492938,-0.424128867298
2518,51.6168541917,-0.423823915197
2519,51.616891789,-0.423409494749
2520,51.6168972796,-0.423215745752
2521,51.616895211,-0.422794032808
2522,51.6169030533,-0.4223069751
2523,51.6168935892,-0.42173673844
2524,51.6168912545,-0.421161921142
2525,51.6168788678,-0.420909569184
2526,51.6168501519,-0.420579783053
2527,51.6167985035,-0.419882455019
2528,51.6167802454,-0.41972853147
2529,51.6167157773,-0.41928154301
2530,51.6166503157,-0.418760922823
2531,51.6165660664,-0.418381069808
2532,51.6165415341,-0.418228810233
2533,51.6165324369,-0.418087569739
2534,51.6165345874,-0.417713380515
2535,51.6165050999,-0.417393736813
2536,51.6164380824,-0.416958398597
2537,51.616370629,-0.416624188477
2538,51.616284514,-0.416306517941
2539,51.6161946444,-0.416043868302
2540,51.6161099868,-0.415900927059
2541,51.6160676481,-0.415828734755
2542,51.6159948305,-0.415696937487
2543,51.6159208411,-0.415544959314
2544,51.615820769,-0.415326001695
2545,51.6155578302,-0.414699612921
2546,51.6149396805,-0.413340299777
2547,51.6148603343,-0.413191404536
2548,51.6146410704,-0.412869729504
2549,51.6145250882,-0.412671560439
2550,51.6145250687,-0.412670116725
2551,51.6141366551,-0.412009141999
2552,51.6141283315,-0.411992099946
2553,51.6140618404,-0.411862982236
2554,51.6139649268,-0.411678596261
2555,51.6138077151,-0.411291215594
2556,51.6137553304,-0.411141385984
2557,51.6137373345,-0.411007688083
2558,51.6137259597,-0.410433226395
2559,51.6137103047,-0.410007684547
2560,51.6136694712,-0.408985054914
2561,51.6135497393,-0.408311835235
2562,51.6135327742,-0.40812177277
2563,51.6135413373,-0.407626056358
2564,51.6134922206,-0.407187244912
2565,51.6133696909,-0.405381753211
2566,51.6133010902,-0.405031734574
2567,51.6131295778,-0.404057032662
2568,51.6131296326,-0.403994923632
2569,51.6131303413,-0.403187506291
2570,51.6131180981,-0.402750297577
2571,51.6131543491,-0.402308497439
2572,51.6131231724,-0.401669744532
2573,51.613115356,-0.401425923751
2574,51.6131213076,-0.401334720487
2575,51.613148687,-0.401166213553
2576,51.6132611194,-0.400772286364
2577,51.6132854989,-0.400713655141
2578,51.6133000114,-0.40065681507
2579,51.6133088556,-0.400579953216
2580,51.6133091642,-0.400536611637
2581,51.6132998356,-0.400445945073
2582,51.6132896489,-0.399962443588
2583,51.6133475919,-0.399661423527
2584,51.6133531025,-0.399472018638
2585,51.6136101122,-0.398470696781
2586,51.6138162436,-0.397892912851
2587,51.6140535146,-0.397290916553
2588,51.6141500003,-0.396981307961
2589,51.614274441,-0.396480053516
2590,51.614422726,-0.395749741391
2591,51.6146921381,-0.394802824081
2592,51.614833301,-0.394209969695
2593,51.6149751215,-0.39333687249
2594,51.6151280693,-0.39268581673
2595,51.6152211915,-0.39160643397
2596,51.615281135,-0.390796882927
2597,51.6153234094,-0.389879623236
2598,51.6153538277,-0.389540551361
2599,51.6153843639,-0.389210141398
2600,51.6154763666,-0.388968553152
2601,51.6154709504,-0.388442973084
2602,51.6154457253,-0.387850206959
2603,51.615493934,-0.387301059933
2604,51.6155147833,-0.387116878246
2605,51.6155467809,-0.38689330146
2606,51.6155832919,-0.386671008726
2607,51.6156422779,-0.386382918946
2608,51.6157657344,-0.38587876441
2609,51.6159232537,-0.385236176039
2610,51.6161139053,-0.38458373994
2611,51.616301137,-0.383944419893
2612,51.6164525208,-0.383510037395
2613,51.6165995405,-0.383215920191
2614,51.6173421601,-0.382096048545
2615,51.6173682681,-0.382033006933
2616,51.6173776771,-0.381998004519
2617,51.6174130212,-0.381756961877
2618,51.6174284919,-0.381509403473
2619,51.6174271975,-0.38095909824
2620,51.6174112386,-0.380454094335
2621,51.6174873724,-0.379976145375
2622,51.6176549915,-0.379090475981
2623,51.6177253094,-0.378517392291
2624,51.617754255,-0.378269350597
2625,51.6177527076,-0.377571711084
2626,51.6178901076,-0.376973118177
2627,51.6180029972,-0.376553071259
2628,51.6181117308,-0.376027721058
2629,51.618133501,-0.375846379488
2630,51.6182486433,-0.375394467596
2631,51.6183965391,-0.374905270184
2632,51.6187079663,-0.374082316375
2633,51.6189040431,-0.373241808302
2634,51.6189696038,-0.372846548254
2635,51.6190624871,-0.372476311239
2636,51.6192987972,-0.37161990367
2637,51.6194245936,-0.371288930451
2638,51.6197564064,-0.370446423076
2639,51.6200210594,-0.369883669141
2640,51.6202590632,-0.369279971059
2641,51.6203677921,-0.368886034431
2642,51.6205980942,-0.368181481097
2643,51.6207068009,-0.367268928954
2644,51.6207370931,-0.366925471592
2645,51.6207754089,-0.36677096826
2646,51.6208182184,-0.366616303291
2647,51.6209614536,-0.366247118743
2648,51.6209911078,-0.366181046252
2649,51.6212798804,-0.365543709618
2650,51.6214904,-0.365163431671
2651,51.6217846393,-0.36472524417
2652,51.6224833993,-0.363438936596
2653,51.6225746649,-0.36334174978
2654,51.6234504575,-0.362628341396
2655,51.6234824711,-0.362602629151
2656,51.6235133846,-0.362562509601
2657,51.6234594627,-0.362435873912
2658,51.6234983039,-0.362383911308
2659,51.6236753932,-0.361799657401
2660,51.6239719172,-0.361526040371
2661,51.6242226112,-0.361319083124
2662,51.6244134612,-0.36107671751
2663,51.6245658131,-0.360910862967
2664,51.6246899598,-0.360721463627
2665,51.624999089,-0.360191660628
2666,51.6250542999,-0.360088538218
2667,51.6251839003,-0.359774690091
2668,51.6252078353,-0.359685697539
2669,51.6252541402,-0.359460092058
2670,51.6253170489,-0.359007061958
2671,51.6253608391,-0.358537383677
2672,51.6253790578,-0.358168315344
2673,51.6253848945,-0.35781414131
2674,51.6254097563,-0.357534406964
2675,51.625531299,-0.356966563532
2676,51.6255695781,-0.35655342555
2677,51.625624056,-0.356269729351
2678,51.6257076984,-0.356013873297
2679,51.6257688507,-0.355757384695
2680,51.6259077564,-0.355274145035
2681,51.6259221453,-0.355210054933
2682,51.6259389962,-0.355064968828
2683,51.6259404987,-0.354979673266
2684,51.6259283861,-0.354821187163
2685,51.6259405122,-0.354403210975
2686,51.6259645277,-0.354127836158
2687,51.6262008124,-0.353022700208
2688,51.6262551207,-0.352535288326
2689,51.6262949379,-0.352296902221
2690,51.626427909,-0.351584140859
2691,51.626528384,-0.350798869656
2692,51.6265320905,-0.350486661482
2693,51.626542902,-0.350424143501
2694,51.6265564098,-0.35036152768
2695,51.6267008278,-0.349888176321
2696,51.6267886103,-0.349544019528
2697,51.6268552275,-0.349229525668
2698,51.6269043455,-0.349077483617
2699,51.6269562612,-0.348932563654
2700,51.6272444911,-0.348263265604
2701,51.6275417906,-0.347535836663
2702,51.6277486066,-0.34696050471
2703,51.6279522315,-0.346414180143
2704,51.6280419844,-0.34608293882
2705,51.6281392181,-0.345644506025
2706,51.6282765111,-0.345113588432
2707,51.6284447003,-0.344733251789
2708,51.6286114601,-0.344315398173
2709,51.6286873513,-0.344149366149
2710,51.6297804028,-0.341826633761
2711,51.6304135621,-0.340433767619
2712,51.6306694479,-0.339897032291
2713,51.6306860139,-0.339860304442
2714,51.6307573639,-0.339818686362
2715,51.6305153711,-0.33962089961
2716,51.6302901481,-0.339337252944
2717,51.6300307301,-0.338988392827
2718,51.6300376335,-0.338840760914
2719,51.6300043787,-0.33877840033
2720,51.62995462,-0.338820675401
2721,51.6298810437,-0.338832032843
2722,51.6296495275,-0.338548623902
2723,51.6296323283,-0.338540583045
2724,51.6294183785,-0.338291212222
2725,51.630079328,-0.337466581939
2726,51.6301366854,-0.337452925463
2727,51.6301609918,-0.337391350754
2728,51.6303076302,-0.337205375183
2729,51.6306113842,-0.336811363374
2730,51.6309099899,-0.336434873736
2731,51.6311827571,-0.336138796186
2732,51.6314910196,-0.33568247177
2733,51.6317156179,-0.335350580619
2734,51.6320584809,-0.33492476739
2735,51.6322496,-0.334641778642
2736,51.6323095072,-0.3345543309
2737,51.6323658807,-0.334471347296
2738,51.6325923959,-0.334148043273
2739,51.6329026529,-0.333706067685
2740,51.632991665,-0.333578535795
2741,51.6332093951,-0.33326999485
2742,51.6333301265,-0.333096503114
2743,51.6334009202,-0.333015877066
2744,51.6334915758,-0.333067463376
2745,51.6335230941,-0.333070642763
2746,51.6335906039,-0.333075392518
2747,51.633673044,-0.333055029581
2748,51.6337816678,-0.332978795759
2749,51.6337520833,-0.332858499024
2750,51.6336880305,-0.33259062983
2751,51.6337725476,-0.332463258376
2752,51.6342496842,-0.33174202524
2753,51.6348140846,-0.330834051428
2754,51.6352813757,-0.329990315188
2755,51.635569639,-0.329330886012
2756,51.6357783523,-0.328831887188
2757,51.6359852249,-0.328330061241
2758,51.6363784153,-0.327335822433
2759,51.6363852079,-0.327055222499
2760,51.6365530631,-0.326781699987
2761,51.6366649134,-0.326553590584
2762,51.6368548083,-0.325933869753
2763,51.6369271451,-0.325646517026
2764,51.6371361823,-0.324604106198
2765,51.6374375847,-0.323166646992
2766,51.6375816079,-0.322295694108
2767,51.6377254693,-0.321476766858
2768,51.6379245209,-0.320556079767
2769,51.6381663867,-0.319799995261
2770,51.638322137,-0.319435836906
2771,51.6385250971,-0.319103169145
2772,51.6389298626,-0.318734130338
2773,51.639033838,-0.318647908663
2774,51.6392432252,-0.318512986052
2775,51.6394535432,-0.31844306183
2776,51.6395205568,-0.318413123728
2777,51.6396781353,-0.318239649577
2778,51.6398780377,-0.318070388888
2779,51.6400358195,-0.317785622623
2780,51.6401927019,-0.317500887654
2781,51.6403679689,-0.317118639517
2782,51.6404154831,-0.316920328565
2783,51.6404812701,-0.316679428638
2784,51.6401275546,-0.31590488163
2785,51.6397282549,-0.314899357263
2786,51.639547137,-0.314247058176
2787,51.6394494767,-0.313958749257
2788,51.6392575207,-0.313366113079
2789,51.6392011052,-0.313194783098
2790,51.6390230566,-0.312694129139
2791,51.6389071534,-0.312325573718
2792,51.6387596907,-0.311700949947
2793,51.6386772307,-0.31128202061
2794,51.6386290309,-0.311056918529
2795,51.6385725341,-0.310817673499
2796,51.6380973078,-0.309101141272
2797,51.6380307919,-0.308915745027
2798,51.6378381693,-0.308216231687
2799,51.6376901367,-0.307678365653
2800,51.6374947481,-0.306974630263
2801,51.6373202113,-0.30634527098
2802,51.637053656,-0.30538407655
2803,51.6369439338,-0.305133825054
2804,51.6366855668,-0.304740270808
2805,51.6366488033,-0.304685282353
2806,51.6365683367,-0.304592905893
2807,51.6364973582,-0.304534858515
2808,51.6364448552,-0.304510804805
2809,51.6364000846,-0.304524035533
2810,51.6363233762,-0.304567359539
2811,51.6362967302,-0.304465750961
2812,51.6362890812,-0.304434243974
2813,51.6362624351,-0.304332635554
2814,51.6363192875,-0.304284271483
2815,51.6363783997,-0.30414333616
2816,51.6364209586,-0.303977006112
2817,51.6364308701,-0.303791662427
2818,51.6364076332,-0.3035526416
2819,51.6363794626,-0.303345597513
2820,51.6363160097,-0.303186114068
2821,51.6362656401,-0.303060825134
2822,51.6362507382,-0.303025253851
2823,51.6362320951,-0.302979706537
2824,51.6362097526,-0.302927071862
2825,51.6360819033,-0.302729531174
2826,51.6363004285,-0.302419345174
2827,51.6362028257,-0.301764023764
2828,51.6360872233,-0.301232211138
2829,51.6360581499,-0.301087342805
2830,51.6360214056,-0.300909524159
2831,51.6359061561,-0.300650825031
2832,51.6358874494,-0.300600946125
2833,51.6358332521,-0.300459908302
2834,51.635788063,-0.300319979084
2835,51.6357573792,-0.300188178275
2836,51.6357414935,-0.300084726004
2837,51.6357076734,-0.299860557263
2838,51.6356865398,-0.299643139738
2839,51.6356822545,-0.29959561221
2840,51.6356642979,-0.299411313024
2841,51.6357032475,-0.298810145182
2842,51.635707719,-0.298746394043
2843,51.6357113337,-0.298685565134
2844,51.6357236819,-0.298482790829
2845,51.6357406057,-0.298223486709
2846,51.6357109129,-0.297726043407
2847,51.6356810295,-0.297215602094
2848,51.635392867,-0.296133917983
2849,51.635595939,-0.294389316269
2850,51.6356778956,-0.294088553496
2851,51.6358539769,-0.293581943921
2852,51.6359446079,-0.293321314915
2853,51.6363289598,-0.292172475533
2854,51.636378087,-0.292026118948
2855,51.6364244338,-0.291874086081
2856,51.6364375268,-0.291723302572
2857,51.6364376645,-0.291362019691
2858,51.6365374603,-0.290557675372
2859,51.6366161766,-0.28991163825
2860,51.6365663815,-0.289394715166
2861,51.6365527406,-0.28926083281
2862,51.6365327662,-0.289124298677
2863,51.6364198605,-0.288349633429
2864,51.6364375764,-0.28808451097
2865,51.6364585075,-0.287793255174
2866,51.6365924606,-0.28723617515
2867,51.636641791,-0.286919280694
2868,51.6367254259,-0.286488373075
2869,51.6368045997,-0.285998381989
2870,51.6368945353,-0.285506538134
2871,51.6370138362,-0.285178329243
2872,51.6370751024,-0.285063297679
2873,51.6373727573,-0.28463297677
2874,51.6375490262,-0.284265037996
2875,51.6377412391,-0.283880597702
2876,51.6379627701,-0.282918427832
2877,51.6382921124,-0.281397227609
2878,51.6382587306,-0.280529942255
2879,51.6382588144,-0.28041288026
2880,51.6382397687,-0.280033521053
2881,51.638228701,-0.279400955466
2882,51.6382492599,-0.279024432891
2883,51.6382693941,-0.278619022618
2884,51.6383427642,-0.278226047137
2885,51.6384043045,-0.277946242282
2886,51.6384414335,-0.27778008545
2887,51.6385373202,-0.277328446539
2888,51.6386187237,-0.276992969357
2889,51.6387211706,-0.276743404268
2890,51.6388144388,-0.276481179381
2891,51.6387571692,-0.275887933816
2892,51.6387334241,-0.275495743754
2893,51.638708779,-0.275103588238
2894,51.6386871472,-0.274732996532
2895,51.6386494212,-0.274001720138
2896,51.6386200942,-0.273719577845
2897,51.6387101376,-0.273727719556
2898,51.6387918954,-0.273967406176
2899,51.6388610773,-0.274146873118
2900,51.6389484458,-0.27415656247
2901,51.6390412066,-0.274166047106
2902,51.6392536691,-0.274182548342
2903,51.6398240323,-0.273893525422
2904,51.6402115559,-0.27370682546
2905,51.6404061274,-0.273546239833
2906,51.6407478149,-0.273361275702
2907,51.641010116,-0.273159091327
2908,51.6411400501,-0.273128139755
2909,51.6412045465,-0.273111236515
2910,51.6413810872,-0.273069842121
2911,51.6417122441,-0.272902613816
2912,51.6419085568,-0.272860466712
2913,51.6420454194,-0.272872609076
2914,51.6420531089,-0.27192854069
2915,51.6420338654,-0.271537598191
2916,51.6419969702,-0.271108304616
2917,51.6420070042,-0.270629531407
2918,51.6420334359,-0.270043182177
2919,51.6421106226,-0.269728060355
2920,51.6422188338,-0.269443552638
2921,51.6421887711,-0.269417236717
2922,51.642247832,-0.268787727755
2923,51.6423325617,-0.268252628916
2924,51.6427093609,-0.268314872653
2925,51.6430018923,-0.268394781418
2926,51.6432008529,-0.268410325787
2927,51.6434336671,-0.268404345652
2928,51.6435234763,-0.268396587645
2929,51.6435638127,-0.268387823997
2930,51.6437385754,-0.268347921951
2931,51.6437800023,-0.268352124797
2932,51.6440570508,-0.266773355231
2933,51.6439911354,-0.26553719954
2934,51.6439666252,-0.265217266231
2935,51.6438516668,-0.264801057379
2936,51.6438641229,-0.264731204889
2937,51.6438126838,-0.264658010844
2938,51.6437824065,-0.26461725188
2939,51.6437491127,-0.264554927939
2940,51.6437008607,-0.264514855527
2941,51.6436514325,-0.264456038638
2942,51.6435736524,-0.264365061786
2943,51.6437821185,-0.264232799999
2944,51.6437307038,-0.264039641863
2945,51.6447796452,-0.26327832675
2946,51.6447588688,-0.26321118789
2947,51.6447276507,-0.263106868309
2948,51.6446687012,-0.262951575263
2949,51.6445786603,-0.262761336798
2950,51.6445260434,-0.262669399013
2951,51.6443716365,-0.262444043121
2952,51.6442304963,-0.262203727785
2953,51.6441433643,-0.262027834964
2954,51.6440648344,-0.261825597344
2955,51.6440064393,-0.261707866249
2956,51.6439384576,-0.261610737142
2957,51.6438405397,-0.261495963961
2958,51.6437078924,-0.261343495559
2959,51.6436550388,-0.261296375907
2960,51.6436214649,-0.261275980256
2961,51.6435411144,-0.26125448364
2962,51.6433566611,-0.261247087478
2963,51.6432888928,-0.261225109625
2964,51.6431990415,-0.261169288801
2965,51.6430471353,-0.261052248227
2966,51.642991778,-0.261018233305
2967,51.6428152208,-0.26093682473
2968,51.6427570602,-0.2608956908
2969,51.6427132579,-0.260852562196
2970,51.6426195547,-0.260718843305
2971,51.6424852585,-0.26045515552
2972,51.6424077745,-0.260263004996
2973,51.6423747778,-0.260160206159
2974,51.6423404755,-0.260029996676
2975,51.6422785893,-0.259737524392
2976,51.6421905957,-0.259382459587
2977,51.6421695601,-0.259297992616
2978,51.642093826,-0.258920780391
2979,51.6420669039,-0.258742595116
2980,51.6420321037,-0.258397057756
2981,51.6419402621,-0.258389014888
2982,51.6419130749,-0.25788998612
2983,51.641888826,-0.25771025437
2984,51.6418637655,-0.257597037233
2985,51.6418324997,-0.257489839294
2986,51.6417781008,-0.257338724604
2987,51.6419053752,-0.257250017509
2988,51.6425295301,-0.256892216349
2989,51.643091648,-0.25647463597
2990,51.6434379462,-0.256178063565
2991,51.6431912805,-0.255493769243
2992,51.6432340115,-0.255464667607
2993,51.6432882972,-0.255426450346
2994,51.6433799644,-0.255362227198
2995,51.6435542871,-0.254748490655
2996,51.6436260648,-0.254495689285
2997,51.6441275295,-0.254051491722
2998,51.6446614792,-0.253675413983
2999,51.6455745401,-0.252972546725
3000,51.6460900384,-0.25256535405
3001,51.6465107911,-0.25225719525
3002,51.6468521634,-0.252053265815
3003,51.6471598571,-0.25188242904
3004,51.6474455986,-0.251747125752
3005,51.6478987773,-0.251563458978
3006,51.6483028056,-0.251400471384
3007,51.6483421558,-0.251385947567
3008,51.6486525925,-0.251278597114
3009,51.6488816112,-0.251198952634
3010,51.6493975108,-0.251060562347
3011,51.6501860193,-0.25087119862
3012,51.6520372256,-0.250426958331
3013,51.6545610705,-0.249862797348
3014,51.6546152331,-0.250359475934
3015,51.6546633986,-0.250574475502
3016,51.6547206962,-0.250738524386
3017,51.6547557517,-0.250797893925
3018,51.654828279,-0.250897746101
3019,51.6549358185,-0.251054078813
3020,51.6550137164,-0.251152279314
3021,51.6551639689,-0.2513387747
3022,51.6552158961,-0.251263044293
3023,51.6552678231,-0.251187313713
3024,51.6554640294,-0.251259274863
3025,51.6554855772,-0.251256999615
3026,51.6556279144,-0.251213931099
3027,51.6556792655,-0.251159907889
3028,51.6557557756,-0.251044195149
3029,51.6558764845,-0.250816904178
3030,51.6560034839,-0.250589369718
3031,51.6560268182,-0.250465583047
3032,51.6560467783,-0.250417104795
3033,51.6560884902,-0.250259357925
3034,51.6559969759,-0.250092285655
3035,51.6559851087,-0.249959734729
3036,51.6560149918,-0.249853044348
3037,51.6561172834,-0.249717540443
3038,51.6560039654,-0.249354688611
3039,51.655891502,-0.248988914152
3040,51.6558009125,-0.248883976059
3041,51.6555945496,-0.248492910335
3042,51.6555121858,-0.248276335862
3043,51.655324643,-0.248001652689
3044,51.6551941208,-0.247872235186
3045,51.6555243974,-0.246744841247
3046,51.6556283599,-0.246480597374
3047,51.6558137797,-0.246010804388
3048,51.6558660761,-0.245839633834
3049,51.6560785947,-0.245137469926
3050,51.6562599475,-0.244696738835
3051,51.6564424739,-0.244394751359
3052,51.6564946079,-0.24415274069
3053,51.6565290784,-0.243992374804
3054,51.6565475535,-0.243904915036
3055,51.6566351813,-0.243631169828
3056,51.6566932155,-0.243362905301
3057,51.656715526,-0.243171201578
3058,51.6567164182,-0.242990446491
3059,51.6567260041,-0.2428498365
3060,51.6567470353,-0.242692880242
3061,51.6567723532,-0.242582022505
3062,51.6568223064,-0.242374790755
3063,51.6569073857,-0.242111259891
3064,51.6569958098,-0.241890971781
3065,51.6571507957,-0.241371721521
3066,51.6567819352,-0.24099998276
3067,51.6571225183,-0.239964628593
3068,51.6572226426,-0.239625327698
3069,51.6573458395,-0.239205612725
3070,51.657589361,-0.238474721748
3071,51.6577356698,-0.237977476355
3072,51.6581961535,-0.238282028957
3073,51.6583542722,-0.237672990075
3074,51.6585421477,-0.237249303186
3075,51.6585686287,-0.237096463875
3076,51.6586128794,-0.236989201059
3077,51.6587216041,-0.236684248273
3078,51.6587732573,-0.2364711516
3079,51.6588293907,-0.236197155467
3080,51.6588921007,-0.235762415506
3081,51.6589652276,-0.235123406492
3082,51.658954272,-0.234932981669
3083,51.6589473753,-0.234713482443
3084,51.6585181421,-0.234394733858
3085,51.6581991875,-0.234233634746
3086,51.6582741951,-0.234078908103
3087,51.658312428,-0.233870669794
3088,51.6583722881,-0.233545924556
3089,51.6584721472,-0.233249984815
3090,51.6587485206,-0.232433906458
3091,51.6591609801,-0.231279975328
3092,51.6592451231,-0.231135005574
3093,51.6593108503,-0.231021115392
3094,51.6593546997,-0.230708549614
3095,51.6594091628,-0.230563288592
3096,51.6596082163,-0.230107317475
3097,51.659683311,-0.229899078807
3098,51.6596757403,-0.229754787742
3099,51.6598090163,-0.229469095184
3100,51.6599222135,-0.228925373197
3101,51.6598657575,-0.228819134647
3102,51.6599121227,-0.228494897743
3103,51.6595000823,-0.228422771811
3104,51.6593364782,-0.228366981675
3105,51.6591561523,-0.228275698084
3106,51.6591382073,-0.228457128634
3107,51.6587946793,-0.22821750673
3108,51.6585378804,-0.228064145903
3109,51.658421428,-0.227974710539
3110,51.6578276522,-0.227300998755
3111,51.6575081294,-0.226983828233
3112,51.6572175213,-0.226616376611
3113,51.6571082833,-0.226468834584
3114,51.6574238547,-0.225869522086
3115,51.6575722619,-0.22605023298
3116,51.6578024252,-0.225571358113
3117,51.6580650555,-0.224979882193
3118,51.6585534986,-0.223919798805
3119,51.6591043581,-0.222884721169
3120,51.6596992288,-0.221609327586
3121,51.6599229926,-0.221243435796
3122,51.6604123428,-0.220245405399
3123,51.6606071251,-0.219806896407
3124,51.660701097,-0.219421496514
3125,51.6607462082,-0.21925344972
3126,51.6600079771,-0.218900684013
3127,51.6605656655,-0.217133622026
3128,51.6616414659,-0.214786582716
3129,51.661791299,-0.214527654909
3130,51.6622721508,-0.213506708863
3131,51.6623244679,-0.213399096559
3132,51.6618966122,-0.21282020324
3133,51.6615372851,-0.212430930914
3134,51.6612999671,-0.212140967246
3135,51.6614265381,-0.211890178091
3136,51.6615606209,-0.211542214775
3137,51.6617585867,-0.211019667351
3138,51.6621215237,-0.209993210488
3139,51.6627428507,-0.208103428392
3140,51.6628076232,-0.207869518218
3141,51.6652509831,-0.209705001707
3142,51.6660785025,-0.21042722291
3143,51.6669013699,-0.211139530614
3144,51.6675093027,-0.209844445116
3145,51.6665409309,-0.207965116381
3146,51.6670651517,-0.207432507389
3147,51.6673743124,-0.207067451016
3148,51.6684331472,-0.205741462972
3149,51.6685475995,-0.205640048098
3150,51.6684318645,-0.204716197141
3151,51.6682822005,-0.203867446179
3152,51.6681732204,-0.203562284079
3153,51.6681113035,-0.203276953051
